,fas_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
10225,99101,Attic Wine Bar,"8 Hanger Green, Ealing",W5 3EL,519075,182270.0,51.526798,-0.284914,Ealing
10226,99130,Barracuda Bar,"8 The Mall, Ealing",W5 2PJ,518036,180858.0,51.514326,-0.300357,Ealing
10227,99131,Basrah Lounge,"165 Dukes Road, Acton",W3 0SL,519207,182068.0,51.524963,-0.283079,Ealing
10228,99150,Benet Club,"St Benedicts Parish Office, 2 Marchwood Crescent, Ealing",W5 2DZ,517531,181457.0,51.519823,-0.307431,Ealing
10229,99188,Black George Pub & Club,"Black George, 181 Uxbridge Road, West Ealing",W13 9AA,516820,180459.0,51.510992,-0.318004,Ealing
10230,99216,Brent Valley Golf Club,"Golf Club, Brent Valley Municipal Golf Course, 138 Church Road, Hanwell",W7 3BE,515407,180740.0,51.513808,-0.338265,Ealing
10231,99217,Brentham Club & Perry Cafe,"Brentham Club, 38A Meadvale Road, Ealing",W5 1NP,517446,182467.0,51.52891,-0.308334,Ealing
10232,99368,Chimichanga,"Parkview, 23 High Street, Ealing",W5 5DB,517714,180604.0,51.51211,-0.305094,Ealing
10233,99400,Club Karma,"10 High Street, Ealing",W5 5DB,517714,180604.0,51.51211,-0.305094,Ealing
10234,99462,Crispins Wine Bar,"14 The Green, Ealing",W5 5DA,517710,180482.0,51.511024,-0.305192,Ealing
10235,99466,Crown Northolt,"The Crown Inn, Ealing Road, Northolt",UB5 6AA,513160,184159.0,51.544991,-0.369535,Ealing
10236,99565,Duke Of Kent,"The Duke Of Kent, Scotch Common, West Ealing, London",W13 8DL,516630,181982.0,51.524719,-0.320251,Ealing
10237,99566,Duke of Sussex,"The Duke Of Sussex, 75 South Parade, Chiswick",W4 5LF,520576,178924.0,51.496408,-0.264431,Ealing
10238,99567,Duke Of York,"The Duke Of York, 86 Steyne Road, Acton",W3 9NU,519993,180353.0,51.509384,-0.272339,Ealing
10239,99577,Ealing Conservative Bowling Club,"Craven Road, Ealing",W5 2UA,517187,180675.0,51.512858,-0.312647,Ealing
10240,99579,Ealing Cricket & Social Club Ltd,"Ealing Cricket Club, Corfton Road, Ealing",W5 2HS,518214,181465.0,51.519753,-0.297603,Ealing
10241,99580,Ealing Ex Servicemens Club,"Ealing Ex Servicemens Club Ltd, 3 Craven Road, Ealing",W5 2UA,517150,180654.0,51.512677,-0.313201,Ealing
10242,99587,Ealing Golf Club,"Club House, Ealing Golf Course, Perivale Lane, Perivale",UB6 8TS,516575,182867.0,51.532676,-0.320738,Ealing
10243,99592,Ealing Lawn Tennis Club,"Daniel Road, Ealing",W5 3RY,518957,180688.0,51.512614,-0.287147,Ealing
10244,99596,Ealing Park Tavern,"Ealing Park Tavern, 222 South Ealing Road, Ealing",W5 4RL,517688,178792.0,51.49583,-0.306058,Ealing
10245,99602,Ealing Squash & Fitness Centre,"Ealing Squash Club, 41 Haven Green, Ealing",W5 2NX,517915,180988.0,51.515519,-0.302056,Ealing
10246,99615,Eden Fitness Ltd,"Health And Fitness Club, Cavalier House, 46-50 Uxbridge Road, Ealing",W5 2SS,517185,180640.0,51.512552,-0.312701,Ealing
10247,99659,Everyone Active,"Brent Valley Municipal Golf Course, 138 Church Road, Hanwell",W7 3BE,515407,180740.0,51.513808,-0.338265,Ealing
10248,99661,Everyone Active,"Perivale Park Golf Course, Stockdove Way, Perivale",UB6 8TJ,515666,182775.0,51.532044,-0.333866,Ealing
10249,99706,Flynns Bar & Diner,"Walsingham Arms, 128 Broadway, West Ealing",W13 0SY,516305,180383.0,51.510424,-0.325447,Ealing
10250,99707,Foley's,"The Clare Inn, 145 High Street, Acton",W3 6LP,520110,180086.0,51.506951,-0.270745,Ealing
10251,99714,Forester Inn,"The Forester, 2 Leighton Road, West Ealing",W13 9EP,516617,179896.0,51.505983,-0.321114,Ealing
10252,99741,George & Dragon,"George And Dragon, 183 High Street, Acton",W3 9DJ,520041,180116.0,51.507244,-0.271728,Ealing
10253,99782,Greenford Conservative Club,"Courthope Road, Greenford",UB6 8PY,514677,183430.0,51.538133,-0.347905,Ealing
10254,99795,Greenford Tennis Club,"Greenford Tennis Club, 76 Ravenor Park Road, Greenford",UB6 9QY,513987,182730.0,51.531981,-0.358076,Ealing
10255,99812,Grosvenor House Social Club,"52 St Marys Road, Ealing",W5 5EX,517644,179792.0,51.504827,-0.306373,Ealing
10256,99813,Grosvenor Public House,"127 Oaklands Road, Hanwell",W7 2DT,516057,179911.0,51.506233,-0.329174,Ealing
10257,99833,Hambrough Tavern,"The Hambrough Tavern, The Broadway, Southall",UB1 1NG,511857,180558.0,51.512894,-0.389459,Ealing
10258,99843,Hanwell Conservative Club,"Club House, 40 Uxbridge Road, Hanwell",W7 3PP,515888,180214.0,51.508982,-0.331509,Ealing
10259,99855,Hanwell Town FC,"Hanwell Town Football Club, Perivale Lane, Perivale",UB6 8UT,516088,182802.0,51.532201,-0.327777,Ealing
10260,99867,Harkin Catering Ltd,"Sudbury Golf Club, Bridgewater Road, Wembley",HA0 1AL,517111,184559.0,51.547781,-0.312451,Ealing
10261,99896,Hennessy's,"5 The Broadway, Greenford",UB6 9PH,514310,182250.0,51.527602,-0.353577,Ealing
10262,99897,Hennessy'S,"Aragon Court, 138-140 Broadway, West Ealing",W13 0TL,516143,180317.0,51.509855,-0.327802,Ealing
10263,99993,Jackson's Wine Bar,"Jacksons, 78-80 Northfield Avenue, West Ealing",W13 9RR,516812,179677.0,51.503966,-0.318378,Ealing
10264,100028,Jono's Freehouse,"13 Station Parade, Uxbridge Road, Ealing",W5 3LD,518968,180425.0,51.510239,-0.287078,Ealing
10265,100055,Karma,"10 High Street, Ealing",W5 5DB,517714,180604.0,51.51211,-0.305094,Ealing
10266,100094,Kings Arms,"The Kings Arms, 55 The Grove, Ealing",W5 5DX,517894,180487.0,51.511021,-0.302526,Ealing
10267,100124,LA Confidential,"1 High Street, Ealing",W5 5DB,517714,180604.0,51.51211,-0.305094,Ealing
10268,100139,Larkspur Rovers Football Club,"Larkspur Rovers Football Club, Lord Halsbury Memorial Playing Fields, Priors Farm Lane, Northolt",UB5 5FE,512440,184721.0,51.550177,-0.379734,Ealing
10269,100146,Lavins Irish Bar,"Lavin's, 97 Uxbridge Road, Hanwell",W7 3ST,515548,180202.0,51.508953,-0.336409,Ealing
10270,100197,London Tigers,"Viking Sports Fc, Avenue Park, Western Avenue, Greenford",UB6 8GA,514258,183465.0,51.538533,-0.353933,Ealing
10271,100198,London Wasps FC,"The Brian Wood Pavilion, Acton Sports Ground, Twyford Avenue, Acton",W3 9QA,519392,180409.0,51.510006,-0.280976,Ealing
10272,100309,Mendes Sheepwalk,"Sheepwalk Tavern, Market Place, Acton, London",W3 6QS,520068,180170.0,51.507723,-0.271321,Ealing
10273,100357,Monsoon Banqueting Suite (Bar),"100 The Green, Southall",UB2 4BG,512473,179522.0,51.503452,-0.380916,Ealing
10274,100419,New Ashbourne,"1-3 Ashbourne Parade, Ealing",W5 3QS,518575,182496.0,51.528943,-0.292042,Ealing
10275,100423,New Inn,"New Inn, 62 St Marys Road, Ealing",W5 5EX,517644,179792.0,51.504827,-0.306373,Ealing
10276,100455,North Greenford United Football Club,"North Greenford Utd F.C, Berkeley Fields, Berkeley Avenue, Greenford",UB6 0NX,515275,184594.0,51.548473,-0.338906,Ealing
10277,100469,Northolt Rugby Football Club,"Cayton Road Sports Ground, Cayton Road, Greenford",UB6 8BJ,515337,183164.0,51.535599,-0.338481,Ealing
10278,100484,O'Briens,"Obriens, 137 Uxbridge Road, West Ealing",W13 9AU,516953,180490.0,51.511253,-0.316093,Ealing
10279,100495,Old Actonians Sports Club,"Gunnersbury Drive, Ealing",W5 4LL,518962,179459.0,51.501559,-0.287504,Ealing
10280,100585,Perivale Farm,"The Myllet Arms, Western Avenue, Perivale",UB6 8TE,516462,182896.0,51.53296,-0.32237,Ealing
10281,100589,Perivale Residents Association,"Ealing Central Sports Ground, Horsenden Lane South, Perivale",UB6 7NU,516297,183856.0,51.541631,-0.324431,Ealing
10282,100608,Piwnica Na Pietrze,"Part Ground And First Floor, 1261-1265 Greenford Road, Greenford",UB6 0HY,515404,185438.0,51.556032,-0.33677,Ealing
10283,100625,Players Wine Bar,"184 Northfield Avenue, West Ealing",W13 9SB,516984,179413.0,51.501557,-0.315989,Ealing
10284,100669,Prince Of Wales,"Prince Of Wales, 62 Boston Road, Hanwell",W7 3TR,515464,179994.0,51.507091,-0.337688,Ealing
10285,100691,Questors Theatre,"The Questors Theatre, 12 Mattock Lane, Ealing",W5 5BQ,517396,180553.0,51.511718,-0.309677,Ealing
10286,100699,Railway Hotel,"Railway Hotel, 390 Oldfield Lane North, Greenford",UB6 0AP,514870,184005.0,51.543262,-0.344936,Ealing
10287,100719,Red Lion And Pineapple,"Red Lion And Pineapple, 281 High Street, Acton",W3 9BP,519657,180183.0,51.507919,-0.277236,Ealing
10288,100720,Red Room,"42A The Broadway, Ealing",W5 2NP,517892,180836.0,51.514158,-0.302453,Ealing
10289,100730,Resident'S Association,"Northolt Park Social Centre, Sussex Crescent, Northolt",UB5 4DP,513257,184788.0,51.550616,-0.367934,Ealing
10290,100742,Roddy's Bar,"Roddy's Bar, 4 The Quadrant, Little Ealing Lane, Ealing",W5 4EE,517670,179081.0,51.498431,-0.306221,Ealing
10291,100749,Rose & Crown,"Rose And Crown, 1 Church Place, Ealing",W5 4HN,517701,179691.0,51.503907,-0.305571,Ealing
10292,100757,Royal British Legion Club,"182 Oldfield Lane South, Greenford",UB6 9JS,514615,183174.0,51.535836,-0.348882,Ealing
10293,100773,Ryan's Bar,"1286 Greenford Road, Greenford",UB6 0HH,515237,184752.0,51.549901,-0.339402,Ealing
10294,100843,Shamrock Sports & Social Club,"307 Horn Lane, Acton",W3 0BP,520387,181358.0,51.518333,-0.266322,Ealing
10295,100845,Shanakee,"The Shanakee, 9-10 Central Buildings, The Broadway, Ealing",W5 2NT,517881,180897.0,51.514709,-0.302576,Ealing
10296,100872,Sir Michael Balcon,"Sir Michael Balcon, 46-47 The Mall, Ealing",W5 3TJ,518187,180750.0,51.513333,-0.298217,Ealing
10297,100879,Six Bells,"Six Bells, 211 High Street, Acton",W3 9DD,519978,180132.0,51.507392,-0.27263,Ealing
10298,100907,South Acton Working Men'S Club,"South Acton Working Mens Club, 59 Strafford Road, Acton",W3 8TJ,520127,179576.0,51.502364,-0.270674,Ealing
10299,100908,South Ealing Conservative Club,"94 St Marys Road, Ealing",W5 5EX,517644,179792.0,51.504827,-0.306373,Ealing
10300,100914,Southall Conservative Club,"Fairlawn Hall, High Street, Southall",UB1 3HB,512883,180465.0,51.511846,-0.37471,Ealing
10301,100922,Southall Working Mens Club,"Working Mens Club, 2 Featherstone Terrace, Southall",UB2 5AL,512315,179435.0,51.502701,-0.383234,Ealing
10302,100943,Springfield Bowls Club,"25 Western Gardens, Ealing",W5 3RS,519074,180798.0,51.513569,-0.285425,Ealing
10303,100952,St Benedicts Mens Club,"Welsby Court, Eaton Rise, Ealing",W5 2EY,517475,181694.0,51.521956,-0.308173,Ealing
10304,100965,St Josephs Social Club,"Church Of Our Lady And St Joseph, 52 Uxbridge Road, Hanwell",W7 3SU,515524,180166.0,51.508625,-0.336767,Ealing
10305,100984,Star Bar,"45 Haven Green, Ealing",W5 2NX,517915,180988.0,51.515519,-0.302056,Ealing
10306,101012,Sudbury Golf Club Ltd (Bar),"Sudbury Golf Club, Bridgewater Road, Wembley",HA0 1AL,517111,184559.0,51.547781,-0.312451,Ealing
10307,101065,T.J Duffy'S (Pub),"282 Northfield Avenue, Ealing",W5 4UB,517136,179033.0,51.498111,-0.313926,Ealing
10308,101134,The Ballot Box,"Horsenden Lane North, Greenford",UB6 7QL,515917,184670.0,51.549016,-0.329627,Ealing
10309,101135,The Bar,"266 Church Road, Northolt",UB5 5AW,512461,183866.0,51.542488,-0.379704,Ealing
10310,101139,The Belvedere,"106-112 High Street, Acton",W3 6QX,520259,180085.0,51.50691,-0.2686,Ealing
10311,101142,The Black Horse,"The Black Horse, 425 Oldfield Lane North, Greenford",UB6 0AS,514884,184499.0,51.547699,-0.344573,Ealing
10312,101149,The Brogue,"7 Boston Parade, Boston Road, Hanwell",W7 2DG,516321,178881.0,51.496913,-0.325712,Ealing
10313,101151,The Castle,"The Castle Hotel, Victoria Road, Acton",W3 6UL,520874,181845.0,51.522597,-0.25914,Ealing
10314,101152,The Castle Inn,"The Castle, 36 St Marys Road, Ealing",W5 5EU,517703,179938.0,51.506127,-0.305474,Ealing
10315,101153,The Castlebar,"The Castlebar, 84 Uxbridge Road, West Ealing",W13 8RA,517002,180564.0,51.511899,-0.315363,Ealing
10316,101157,The Chatsworth,"The Chatsworth, 290 High Street, Acton",W3 9BJ,519689,180247.0,51.508487,-0.276754,Ealing
10317,101166,The Common Room,"3-4 Grosvenor Parade, Uxbridge Road, Ealing",W5 3NN,519023,180356.0,51.509607,-0.286309,Ealing
10318,101175,The Dodo Micropub,"52 Boston Road, Hanwell",W7 3TR,515464,179994.0,51.507091,-0.337688,Ealing
10319,101176,The Drapers Arms,"Drapers Arms, 24-25 High Street, Ealing",W5 5DB,517714,180604.0,51.51211,-0.305094,Ealing
10320,101177,The Duke of York,"The Duke Of York, 161 Uxbridge Road, Hanwell, London",W7 3SP,515428,180219.0,51.50912,-0.338132,Ealing
10321,101185,The Fox And Goose,"Hanger Lane, Ealing",W5 1DP,518303,183016.0,51.533656,-0.295787,Ealing
10322,101186,The Fox Public House,"The Fox Inn, Green Lane, Hanwell",W7 2PJ,515072,179658.0,51.504151,-0.343443,Ealing
10323,101195,The Goldsmiths Arms,"Goldsmiths Arms, 130 East Acton Lane, Acton",W3 7ER,521116,180714.0,51.51238,-0.256041,Ealing
10324,101200,The Grange Pub & Dining Room,"1 Warwick Road, Ealing",W5 3XH,518229,180138.0,51.507815,-0.297818,Ealing
10325,101202,The Greenwood Hotel,"The Greenwood, 674 Whitton Avenue West, Northolt",UB5 4LA,514312,185097.0,51.55319,-0.352625,Ealing
10326,101203,The Greystoke,"The Greystoke, 7 Queens Parade, Hanger Lane, Ealing",W5 3HU,518698,181156.0,51.516866,-0.290721,Ealing
10327,101205,The Grove,"Ealing Green, Ealing",W5 5QX,517714,180407.0,51.510339,-0.305145,Ealing
10328,101208,The Hare And Hounds,"The Hare And Hounds, 229 Ruislip Road, Greenford",UB6 9RZ,513357,182703.0,51.531856,-0.367164,Ealing
10329,101209,The Haven Arms,"Haven Arms, 33 Haven Lane, Ealing, London",W5 2HZ,518054,181157.0,51.517009,-0.299997,Ealing
10330,101212,The Inn On The Green,"The Inn On The Green, 13-15 Lower Boston Road, Hanwell",W7 3TX,515347,179991.0,51.507088,-0.339374,Ealing
10331,101216,The Kings Arms,"Kings Arms, 110 Uxbridge Road, Hanwell",W7 3SU,515524,180166.0,51.508625,-0.336767,Ealing
10332,101221,The Lamb,"137 Norwood Road, Southall",UB2 4JB,512897,178808.0,51.49695,-0.375038,Ealing
10333,101227,The Lodge Tavern,"The Lodge Tavern, 53A The Mall, Ealing",W5 2PJ,518036,180858.0,51.514326,-0.300357,Ealing
10334,101231,The Mandeville Arms,"The Harvester, 57-59 Mandeville Road, Northolt",UB5 4LU,513405,184617.0,51.549058,-0.365856,Ealing
10335,101235,The Mullett,"2 Ruislip Road, Greenford",UB6 9QN,514030,182366.0,51.528701,-0.357574,Ealing
10336,101236,The North Star,"North Star, 43 The Broadway, Ealing",W5 5JN,517861,180764.0,51.513517,-0.302909,Ealing
10337,101237,The Oak Tree Public House,"The Old Oak Tree, The Common, Southall",UB2 5PJ,512027,178588.0,51.495146,-0.387635,Ealing
10338,101238,The Office,"17 Oldfields Circus, Northolt",UB5 4RR,514486,184939.0,51.551734,-0.350168,Ealing
10339,101241,The Park Club,"Health Club, East Acton Lane, Acton",W3 7HB,521294,180682.0,51.512064,-0.253488,Ealing
10340,101242,The Plough,"The Plough, 297 Northfield Avenue, Ealing",W5 4XB,517221,178952.0,51.497365,-0.312743,Ealing
10341,101243,The Plough,"The Plough Public House, 89 North Road, Southall",UB1 2JN,512994,180654.0,51.513531,-0.37305,Ealing
10342,101244,The Plough Inn (Bar),"The Plough Inn, 10 Tentelow Lane, Southall",UB2 4LG,513521,178571.0,51.494695,-0.366129,Ealing
10343,101245,The Plough Inn (Restaurant),"The Plough Inn, 10 Tentelow Lane, Southall",UB2 4LG,513521,178571.0,51.494695,-0.366129,Ealing
10344,101247,The Prince of Wales,"Prince Of Wales, 202 Western Road, Southall",UB2 5ED,511755,179047.0,51.499334,-0.391406,Ealing
10345,101249,The Raging Ball,"Snooker Club, 33-35 The Broadway, Greenford",UB6 9PN,514201,182298.0,51.528047,-0.355133,Ealing
10346,101250,The Red Lion,"The Red Lion, 13 St Marys Road, Ealing",W5 5RA,517731,180151.0,51.508044,-0.304985,Ealing
10347,101252,The Rocket - Rocket Acton Ltd,"The Rocket, 11-13 Churchfield Road, Acton",W3 6BD,520537,180285.0,51.508649,-0.264528,Ealing
10348,101253,The Scotsman,"The Scotsman, 96 Scotts Road, Southall",UB2 5DE,511678,179381.0,51.502342,-0.392424,Ealing
10349,101260,The Stag Public House,"The Stag, 177 Acton Lane, Chiswick",W4 5DA,520560,179310.0,51.499881,-0.264529,Ealing
10350,101262,The Station House,"Station House, Churchfield Road, Acton",W3 6BH,520617,180300.0,51.508766,-0.26337,Ealing
10351,101264,The Swan,"The Swan, 119 Acton Lane, Chiswick",W4 5HH,520488,179088.0,51.497901,-0.265642,Ealing
10352,101265,The Talbot,"The Talbot, 1 Mill Hill Road, Acton",W3 8JB,519924,180040.0,51.506577,-0.273439,Ealing
10353,101267,The Three Horseshoes,"Three Horseshoes, 2 High Street, Southall",UB1 3DA,512881,180366.0,51.510956,-0.37477,Ealing
10354,101272,The Underground Bar,"Basement, 34 King Street, Southall",UB2 4DB,512315,179182.0,51.500427,-0.383314,Ealing
10355,101273,The Viaduct,"The Viaduct Inn, 221 Uxbridge Road, Hanwell, London",W7 3TD,515153,180155.0,51.508601,-0.342114,Ealing
10356,101274,The Village Inn,"124 Pitshanger Lane, Ealing",W5 1QP,517143,182191.0,51.526501,-0.312777,Ealing
10357,101275,The Village Inn,"Royal Victoria Ph, 66 Boston Road, Hanwell",W7 2ET,515512,179842.0,51.505724,-0.337046,Ealing
10358,101280,The Wheatsheaf,"The Wheatsheaf, 41 Haven Lane, Ealing",W5 2HZ,518054,181157.0,51.517009,-0.299997,Ealing
10359,101281,The Windmill,"The Windmill, 50 High Street, Acton",W3 6LG,520434,180076.0,51.506792,-0.266082,Ealing
10360,101282,The Wishing Well,"The Wishing Well, 10 The Broadway, Greenford",UB6 9PR,514361,182287.0,51.527915,-0.352831,Ealing
10361,101283,"The Wishing Well,","The Wishing Well, 61 Old Oak Common Lane, Acton",W3 7DD,521551,180978.0,51.51466,-0.249685,Ealing
10362,101284,The Wolf Inn,"176 Norwood Road, Southall",UB2 4JS,512848,178792.0,51.496815,-0.375748,Ealing
10363,101285,The Yard,"1211 Greenford Road, Greenford",UB6 0HY,515404,185438.0,51.556032,-0.33677,Ealing
10364,101299,Tir Chonaill Gaels,"Tir Chonaill Gaels Rugby Club Horsenden Hill West, Berkeley Avenue, Greenford",UB6 7PQ,516314,184056.0,51.543416,-0.324106,Ealing
10365,101377,Visitation,"Parish Centre, 358 Greenford Road, Greenford",UB6 9AN,514383,182068.0,51.525951,-0.352584,Ealing
10366,101388,W Middx Lawn Tennis Club,"West Middlesex Lawn Tennis Club, 6 Berners Drive, West Ealing",W13 0JS,516116,180867.0,51.514813,-0.32801,Ealing
10367,101410,West 5,"West Five Ph, Popes Lane, Ealing",W5 4NB,518805,179427.0,51.501304,-0.289761,Ealing
10368,101414,West Ealing Bowls Club,"Mervyn Road, West Ealing",W13 9UN,516495,179345.0,51.501047,-0.323053,Ealing
10369,101422,West London Golf Centre,"London Golf Centre, Ruislip Road, Northolt",UB5 6RD,511046,184228.0,51.546031,-0.399985,Hillingdon
10370,101425,West London Masonic Centre,"Churchfield House, Churchfield Road, West Ealing",W13 9NF,517031,180265.0,51.509214,-0.315044,Ealing
10371,101427,West London Trades' Union Club Ltd,"Hall, 33-35 High Street, Acton",W3 6ND,520455,180041.0,51.506473,-0.265792,Ealing
10372,101549,Alan Pullinger Youth Cntr,"Alan Pullinger Centre, 1 John Bradshaw Road, LONDON",N14 6BT,529737,194107.0,51.630834,-0.126935,Enfield
10373,101567,Anadolu Social Club,"32 Sterling Way, LONDON",N18 2XZ,533995,192398.0,51.614471,-0.066106,Enfield
10374,101619,Ayley Croft Community Hall,"Tenants Meeting Hall, Ayley Croft, ENFIELD",EN1 1XS,534196,195651.0,51.643655,-0.061959,Enfield
10375,101634,Bar Form,"7 Genotin Road, ENFIELD",EN1 2AA,532931,196550.0,51.652034,-0.079889,Enfield
10376,101635,Bar Taps,"29 Silver Street, ENFIELD",EN1 3EF,532892,196668.0,51.653095,-0.080408,Enfield
10377,101637,Barosi,"151 Green Lanes, LONDON",N13 4SP,530975,191991.0,51.611515,-0.109851,Enfield
10378,101638,Barrowfield CI & Jeremys Green Ass.,"Westbourne Hall, Westbourne Place, LONDON",N9 0RT,534948,193461.0,51.623796,-0.051942,Enfield
10379,101641,Bassbox,"H7, 35 Harbet Road, LONDON",N18 3HT,536052,191811.0,51.608695,-0.036644,Enfield
10380,101666,BHPGC,"Bush Hill Park Golf Club, Bush Hill, LONDON",N21 2BU,532219,195639.0,51.644024,-0.090519,Enfield
10381,101703,Botany Bay Cricket Club,"Cricket Pavilion, East Lodge Lane, ENFIELD",EN2 8AS,529996,199348.0,51.677864,-0.12125,Enfield
10382,101706,Boundary Hall,"138 Snells Park, LONDON",N18 2SZ,533963,191896.0,51.609968,-0.066774,Enfield
10383,101707,Bounds Green Bowls And Tennis Club,"Brownlow Road, LONDON",N11 2BS,530108,191807.0,51.610071,-0.122432,Enfield
10384,101712,Bowls Club Lea Valley Leisure Centre,"59 Meridian Way, LONDON",N9 0AR,535893,194460.0,51.632546,-0.037911,Enfield
10385,101713,Brackendale Lawn Tennis Club,"Brackendale Sports Ground, Brackendale, LONDON",N21 3DH,530911,193900.0,51.628703,-0.110061,Enfield
10386,101733,Brimsdown Sports & Social Club,"Brimsdown Sports Club, Goldsdown Road, ENFIELD",EN3 7RP,535919,197237.0,51.657494,-0.036458,Enfield
10387,101741,Broomfield Club,"85 Hedge Lane, LONDON",N13 5SZ,531744,193192.0,51.622137,-0.0983,Enfield
10388,101763,Bush Hill Park Bowls Tennis And Social Club,"Abbey Road, ENFIELD",EN1 2QP,533492,195612.0,51.643481,-0.072142,Enfield
10389,101764,Bush Hill Park Conservative Club,"16A Leighton Road, Enfield",EN1 1XH,533907,195581.0,51.643104,-0.06616,Enfield
10390,101768,Bush Hill Park PH,"Public House, 141 St Marks Road, ENFIELD",EN1 1BA,533717,195437.0,51.641846,-0.06896,Enfield
10391,101823,Caribbean Takeaway O/s The Falcon PH,"115 South Street, ENFIELD",EN3 4PX,535829,195566.0,51.6425,-0.038407,Enfield
10392,101857,Chaseville Cricket Club,"Cricket Pavilion, Bramley Sports Ground, Chase Side, LONDON",N14 4AB,528593,195356.0,51.642312,-0.142997,Enfield
10393,101895,Club & Bar,"Club House, Crews Hill Golf Club, Cattlegate Road, ENFIELD",EN2 8AZ,530798,200092.0,51.684364,-0.109393,Enfield
10394,101899,Cockfosters Bowling Club,"Cockfosters Sports Ground, Chalk Lane, BARNET",EN4 9JG,527905,196495.0,51.652696,-0.152519,Enfield
10395,101902,Cockfosters Football Club,"Cockfosters Sports Ground, Chalk Lane, BARNET",EN4 9JG,527905,196495.0,51.652696,-0.152519,Enfield
10396,101919,Conway Lawn Tennis Club,"Conway Road Recreation Ground, Conway Road, LONDON",N14 7BD,530291,193180.0,51.622367,-0.119281,Enfield
10397,101953,Crown & Horseshoes,"Public House, 15 Horseshoe Lane, ENFIELD",EN2 6PZ,532419,196987.0,51.656082,-0.08712,Enfield
10398,101954,Crown And Anchor,"Public House, 222 Fore Street, LONDON",N18 2QD,534161,192620.0,51.616427,-0.063625,Enfield
10399,101956,Croyland Youth Centre,"Croyland Road, LONDON",N9 7BE,534192,194185.0,51.630482,-0.062578,Enfield
10400,101958,Cuckoo Hall Estate Community Assoc,"Mottingham Hall, 4 Mottingham Road, LONDON",N9 8DY,535550,194957.0,51.637104,-0.042672,Enfield
10401,102007,Dog And Duck,"Public House, 74 Hoppers Road, LONDON",N21 3LH,531324,193656.0,51.626414,-0.104189,Enfield
10402,102017,Downs Pavillion,"Johnson Matthey Sports Ground, Goldsdown Road, ENFIELD",EN3 7RP,535919,197237.0,51.657494,-0.036458,Enfield
10403,102039,Edmonton Conservative Club,"396 Hertford Road, LONDON",N9 7EY,534895,194707.0,51.635005,-0.052227,Enfield
10404,102042,Edmonton Cricket Club,"Norsemen Football Club Edmonton Cricket Club, Church Street, LONDON",N9 9HL,533249,194012.0,51.629152,-0.076261,Enfield
10405,102046,Edmonton Green Social Club,"99 Hertford Road, Edmonton",N9 7EE,534618,193979.0,51.62853,-0.056507,Enfield
10406,102049,Edmonton Sports & Social Club,"Norsemen Football Club Edmonton Cricket Club, Church Street, LONDON",N9 9HL,533249,194012.0,51.629152,-0.076261,Enfield
10407,102065,Ellenborough Table Tennis Club,"Ellenborough Tt Club, Craddock Road, ENFIELD",EN1 3SP,533634,196687.0,51.653089,-0.069681,Enfield
10408,102074,Enfield & Haringey Club Restaurant,"Lea Valley Athletics Centre, 61 Meridian Way, LONDON",N9 0AR,535893,194460.0,51.632546,-0.037911,Enfield
10409,102076,Enfield Chase Tennis Club,"Enfield Chase Tenis Club, Mortimer Drive, ENFIELD",EN1 2LH,533097,195554.0,51.643045,-0.07787,Enfield
10410,102080,Enfield Cricket Club,"9 Lincoln Road, ENFIELD",EN1 2RY,533130,196080.0,51.647763,-0.077193,Enfield
10411,102081,Enfield Deaf Social Club,"Park Avenue Resource Centre, 65C Park Avenue, ENFIELD",EN1 2HL,533132,195298.0,51.640736,-0.077462,Enfield
10412,102090,Enfield Highway Comm Centre,"Community Centre, 117 Hertford Road, ENFIELD",EN3 5JF,535180,197116.0,51.656575,-0.047182,Enfield
10413,102091,Enfield Highway Conservative Club,"652 Hertford Road, ENFIELD",EN3 6LZ,535586,198783.0,51.671457,-0.04067,Enfield
10414,102094,Enfield Highway Working Mens Club,"Social Club, 97 Ordnance Road, ENFIELD",EN3 6AG,535932,198785.0,51.671401,-0.035669,Enfield
10415,102095,Enfield Ignatians RFC,"Queen Elizabeth Stadium, Donkey Lane, ENFIELD",EN1 3PL,534269,197368.0,51.659058,-0.060247,Enfield
10416,102096,Enfield Lawn Tennis Club,"The Ridgeway, ENFIELD",EN2 8NA,531432,197498.0,51.660896,-0.101203,Enfield
10417,102108,Enfield Town Conservative Club,"Enfield Town Club, 8 Old Park Avenue, ENFIELD",EN2 6PR,532342,196594.0,51.652559,-0.088382,Enfield
10418,102156,Fishmongers Arms,"Commercial Premises, Public House, Winchmore Hill Road, LONDON",N14 6AD,529881,194437.0,51.633758,-0.124735,Enfield
10419,102181,Friends Social Club,"2A-2B Gloucester Road, LONDON",N18 1HL,533724,192246.0,51.61317,-0.070076,Enfield
10420,102191,Gala Club,"5 Dearsley Road, ENFIELD",EN1 3FB,534490,196467.0,51.650909,-0.0574,Enfield
10421,102223,Golden Hive,"Public House, 102 Green Street, ENFIELD",EN3 7HP,535443,197157.0,51.65688,-0.043367,Enfield
10422,102225,Golden Palace,"C38, 35 Harbet Road, LONDON",N18 3HU,535995,191745.0,51.608115,-0.037492,Enfield
10423,102245,Green Towers Community Centre,"Green Towers Hall, Plevna Road, LONDON",N9 0BU,534521,193412.0,51.623458,-0.058125,Enfield
